paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1425,66277,66193,205.35154409706348,1.0,35135.0,1410.3260484392808
1426,66277,66192,199.23889468022233,1.0,35135.0,1410.3260484392808
1427,66261,66261,0.0,1.0,35135.0,1590.0
1428,66307,66307,0.0,1.0,35135.0,1380.3260484392808
1429,66314,66314,0.0,1.0,35135.0,1380.0
1430,66338,66341,26.82316361385556,1.0,35135.0,2056.690476890144
1431,142088,67042,274.1285003920784,1.0,6750.0,1166.4180799694718
1432,66413,66413,0.0,1.0,35135.0,2532.895254789322
1433,64660,66461,78.91463360871676,1.0,35718.0,1428.8225099390852
1434,66507,66507,0.0,1.0,35718.0,1715.5129855222062
1435,64239,66522,157.67434379635228,1.0,6750.0,2655.8073580374344
1436,70801,66550,198.71767704844436,1.0,35718.0,1932.792206135784
1437,68462,68462,0.0,1.0,74496.0,1004.5584412271571
1438,62267,68180,259.8340164317266,1.0,6750.0,1626.1989217793075
1439,69315,68529,88.3079183333043,1.0,142222.0,0.0
1440,72896,67124,182.39073509531278,1.0,72896.0,0.0
1441,68394,68394,0.0,1.0,35718.0,1800.3657992645917
1442,70801,66771,206.3617832036453,1.0,35718.0,1932.792206135784
1443,69045,66808,61.965894011951306,1.0,74496.0,1106.98484809835
1444,69044,69044,0.0,1.0,74496.0,1106.98484809835
1445,62260,66846,117.87806062702681,1.0,6750.0,1661.5432893255065
1446,65061,66886,59.85938987096675,1.0,6750.0,2713.6753236814698
1447,61558,66958,134.45080479506692,1.0,6750.0,1943.9696961966993
1448,61677,67906,141.3954329815294,1.0,6750.0,1781.5432893255065
1449,61558,66968,151.42899774364685,1.0,6750.0,1943.9696961966993
1450,61677,67775,166.1973879025665,1.0,6750.0,1781.5432893255065
1451,62266,69021,154.11252612333615,1.0,6750.0,1626.1989217793075
1452,62267,68178,277.5443689194007,1.0,6750.0,1626.1989217793075
1453,142088,67056,303.13378889426394,1.0,6750.0,1166.4180799694718
1454,74053,68299,196.08235923153464,1.0,72896.0,0.0
1455,72896,67218,171.15410708311802,1.0,72896.0,0.0
1456,74053,69192,276.1966787568114,1.0,72896.0,0.0
1457,74053,67154,282.9684964915964,1.0,72896.0,0.0
1458,74053,67190,232.08772103695964,1.0,72896.0,0.0
1459,142222,67254,45.27549478754452,1.0,142222.0,0.0
1460,142222,67265,46.921128448132016,1.0,142222.0,0.0
1461,142222,67276,30.585476962932542,1.0,142222.0,0.0
1462,69315,67270,43.07415727068357,1.0,142222.0,0.0
1463,142222,68362,71.30406329983282,1.0,142222.0,0.0
1464,142222,68363,76.86976994691435,1.0,142222.0,0.0
1465,69315,68367,80.1047817616753,1.0,142222.0,0.0
1466,69315,68366,85.53004447376951,1.0,142222.0,0.0
1467,70575,70575,0.0,1.0,142222.0,744.8528137423857
1468,69515,69515,0.0,1.0,142222.0,804.8528137423857
1469,69514,67806,30.130293334235873,1.0,142222.0,834.8528137423857
1470,66277,67398,285.6585389450681,1.0,35135.0,1410.3260484392808
1471,69514,69736,283.2042035250316,1.0,142222.0,834.8528137423857
